player_id,current_club_id,date_of_birth,position,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,last_season,year_of_birth,age,year,total_goals,total_yellow_cards,total_red_cards,total_minutes_played,total_assists,total_goals_cur_club,total_yellow_cards_cur_club,total_red_cards_cur_club,total_minutes_played_cur_club,total_assists_cur_club,total_goals_2022,total_yellow_cards_2022,total_red_cards_2022,total_minutes_played_2022,total_assists_2022,games_played_2022,performance_2022,total_goals_2020,total_yellow_cards_2020,total_red_cards_2020,total_minutes_played_2020,total_assists_2020,games_played_2020,performance_2020,improved_performance,raw_performance_score,normalised_performance_score
570423,1083,1999-11-03,Midfield,7500000.0,7500000.0,2024-06-30,2022,1999,23,5,9,30,1,9472,15,4,5,0,3060,5,8,9,0,5830,10,66,600.7833333333334,4,4,0,2770,5,31,290.28548387096777,1,1191.5039621318374,32.80832570087578
187024,1083,1992-10-23,Defender,1200000.0,2800000.0,2023-06-30,2022,1992,30,7,1,16,0,12335,15,0,2,0,1578,1,0,5,0,3008,3,41,311.2865853658537,0,3,0,1025,1,17,109.57941176470588,1,576.5559564801531,15.87559605856168
449721,1083,1999-10-16,Defender,500000.0,900000.0,2023-06-30,2022,1999,23,4,0,7,0,2440,1,0,1,0,194,0,0,5,0,1453,1,26,152.33846153846153,0,4,0,1259,1,19,133.5263157894737,1,362.06879070586166,9.969644406676142
293829,1083,1994-05-16,Defender,4500000.0,4500000.0,2027-06-30,2022,1994,28,4,5,8,1,9543,3,3,4,0,2792,1,4,6,1,5413,1,62,554.7306451612905,1,2,1,2621,0,30,273.0866666666667,1,1105.211205837174,30.43223552902593
486083,1083,2001-05-24,Defender,2800000.0,3200000.0,2026-06-30,2022,2001,21,3,2,17,0,3961,1,0,5,0,856,0,2,16,0,3634,1,50,371.86800000000005,2,8,0,2179,1,27,226.87037037037035,1,784.7009417989419,21.606914365824874
866001,1083,2003-12-16,Defender,2500000.0,2500000.0,2027-06-30,2022,2003,19,2,0,9,0,2711,0,0,6,0,2280,0,0,9,0,2711,0,37,279.87702702702705,0,3,0,431,0,7,49.20714285714286,1,469.0437360292624,12.915223237756162
267396,1124,1995-11-11,Defender,700000.0,850000.0,2023-06-30,2022,1995,27,8,2,22,0,5602,7,0,3,0,692,0,0,9,0,2682,4,36,277.4,0,5,0,1719,3,21,181.2357142857143,1,597.3949735449736,16.44940301252722
287183,2410,1998-04-10,Attack,8500000.0,16000000.0,2024-06-30,2022,1998,24,7,57,11,0,11856,28,11,2,0,1510,2,13,2,0,1985,2,35,211.9714285714286,2,0,0,475,0,14,52.892857142857146,1,370.9083333333334,10.213043172258072
265282,1124,1994-09-12,Defender,700000.0,800000.0,2023-06-30,2022,1994,28,4,1,12,0,3016,3,1,7,0,1556,2,1,8,0,2008,3,24,209.91666666666669,0,1,0,272,1,4,34.25,1,349.1535714285714,9.614020981144735
419845,2410,1998-07-05,Midfield,6000000.0,8000000.0,2027-06-30,2022,1998,24,7,15,41,0,15432,28,3,5,0,2451,7,3,8,0,4839,10,66,499.5818181818182,0,3,0,2388,3,31,249.90322580645164,1,999.3342864125124,27.516891084451327
381834,2410,1998-03-18,Attack,3500000.0,5000000.0,2024-06-30,2022,1998,24,6,12,17,0,7585,13,3,1,0,736,3,5,5,0,2403,4,41,252.51097560975612,1,2,0,809,0,21,87.05238095238096,1,465.86884436701513,12.827801892103535
344299,2410,1998-04-02,Attack,5000000.0,5000000.0,2025-06-30,2022,1998,24,5,10,24,0,7450,7,1,5,0,2149,1,4,8,0,3566,2,50,370.03200000000004,3,3,0,1417,1,21,151.54761904761907,1,706.6372857142857,19.45741429228406
623274,2410,2001-11-04,Midfield,3000000.0,4000000.0,2026-06-30,2022,2001,21,3,0,19,0,4110,3,0,5,0,1710,3,0,17,0,3952,3,56,406.05714285714294,0,12,0,2242,0,30,232.87333333333333,1,841.9876190476192,23.184315721782426
38805,2410,1986-09-08,Defender,100000.0,3500000.0,2023-06-30,2022,1986,36,9,5,32,1,12915,8,1,2,0,1516,0,1,3,0,2452,0,37,254.82702702702704,0,1,0,936,0,13,101.85000000000001,1,484.1405405405406,13.330917096266104
518472,2410,1995-01-27,Defender,3000000.0,3000000.0,2025-06-30,2022,1995,27,4,8,39,1,7883,5,2,3,0,1132,0,4,26,1,5385,4,66,547.0590909090909,1,19,0,3025,3,38,309.8605263157895,1,1130.4787923090555,31.127984123232288
532732,2410,1999-09-27,Defender,6000000.0,6000000.0,2024-06-30,2022,1999,23,5,11,25,0,10648,5,5,2,0,2212,1,7,7,0,4732,2,53,486.2283018867925,2,5,0,2520,1,28,262.75,1,992.1359310910584,27.318682775119026
70097,2410,1991-04-27,Defender,900000.0,6000000.0,2023-06-30,2022,1991,31,9,9,31,0,15025,7,0,4,0,1046,0,0,6,0,2239,1,32,232.69687499999998,0,2,0,1193,1,18,127.32777777777778,1,476.4311547939068,13.118637450903694
341647,244,1997-07-14,Attack,17000000.0,35000000.0,2025-06-30,2022,1997,25,8,39,16,0,12363,28,7,1,0,2012,4,13,3,0,3802,5,65,397.5492307692308,6,2,0,1790,1,26,190.43461538461537,1,786.8224615384617,21.665330882099372
37647,244,1987-03-29,Attack,3000000.0,30000000.0,2024-06-30,2022,1987,35,10,74,41,3,23101,101,7,2,0,1922,6,21,7,1,5246,20,73,549.936301369863,14,5,1,3324,14,42,351.86428571428576,1,1176.8258806262234,32.40416147313912
40433,244,1988-12-19,Attack,4500000.0,70000000.0,2023-06-30,2022,1988,34,10,115,37,0,22393,75,7,1,0,1370,0,21,5,0,3615,10,81,382.612962962963,8,2,0,1354,8,40,147.085,1,721.0632679738562,19.854636911401695
372711,244,1997-06-18,Attack,14000000.0,30000000.0,2023-06-30,2022,1997,25,7,20,19,1,12902,28,4,1,0,1655,6,7,4,0,3931,11,63,410.28968253968253,3,3,0,2276,5,32,239.91250000000002,1,855.4030238095239,23.55371186550163
332889,244,1994-12-07,Midfield,14000000.0,20000000.0,2026-06-30,2022,1994,28,10,10,31,0,18169,16,1,5,0,2801,0,1,17,0,4943,2,69,506.46376811594206,0,12,0,2142,2,30,223.04000000000002,1,982.8070807453418,27.061810813057402
465830,244,1999-04-14,Midfield,25000000.0,50000000.0,2025-06-30,2022,1999,23,8,10,36,0,12969,16,5,6,0,3200,6,8,13,0,6278,12,80,645.8975,3,7,0,3078,6,40,320.395,1,1289.3108152173913,35.50145908002732
164771,244,1993-03-01,Midfield,14000000.0,35000000.0,2025-06-30,2022,1993,29,10,50,67,1,25807,38,1,3,0,1485,3,8,13,0,5441,14,84,561.7273809523809,7,9,0,3026,8,42,315.7047619047619,1,1158.3647988505747,31.895831494443698
94005,244,1993-06-20,Defender,3000000.0,20000000.0,2023-06-30,2022,1993,29,10,13,41,0,16453,27,2,1,0,1140,2,3,7,0,2719,3,51,281.03137254901964,1,6,0,1578,1,20,166.34000000000003,1,587.9560243407709,16.189499453993154
286384,244,1994-04-12,Defender,8000000.0,35000000.0,2023-06-30,2022,1994,28,10,2,45,2,13035,3,0,3,0,545,0,0,7,0,2101,1,30,218.45333333333335,0,4,0,1556,1,20,164.48000000000002,1,492.2314285714286,13.553701491587583
575998,244,1999-01-26,Defender,10000000.0,15000000.0,2026-06-30,2022,1999,23,5,3,18,2,5410,1,1,3,0,1963,1,2,11,2,4053,1,56,414.98750000000007,1,8,2,2090,0,28,216.71428571428572,1,839.2390139751554,23.108632271868316
276896,244,1993-10-12,Defender,10000000.0,11000000.0,2025-06-30,2022,1993,29,9,16,56,2,18352,13,2,4,1,1031,1,4,19,1,5129,2,64,522.6640625,1,12,0,3023,1,34,311.7411764705882,1,1095.7993391861055,30.173077694595413
535955,244,2000-01-26,Defender,18000000.0,18000000.0,2023-06-30,2022,2000,22,5,8,12,1,5610,6,4,5,0,1672,0,5,9,0,3221,1,51,331.61568627450987,0,3,0,962,1,20,102.36,1,599.8289839572193,16.516424028740545
649452,244,2001-05-12,Defender,5000000.0,5000000.0,2023-06-30,2022,2001,21,4,1,16,1,4760,6,1,0,0,471,0,1,11,1,3113,2,51,319.7039215686275,0,8,0,1448,1,26,151.06923076923076,1,630.6632083602673,17.365451232258273
203348,244,1994-08-08,Defender,17000000.0,17000000.0,2025-06-30,2022,1994,28,10,13,31,2,18658,2,3,0,1,1802,1,5,10,2,7429,1,84,757.3940476190477,0,8,1,3647,0,41,375.39512195121955,1,1511.5576219512197,41.621074165701906
85383,2687,1992-06-01,Attack,2000000.0,5000000.0,2024-06-30,2022,1992,30,8,19,24,0,8923,9,5,7,0,1988,0,7,11,0,4438,1,70,458.94,2,4,0,2450,1,36,256.05555555555554,1,944.5188888888888,26.007536963496225
131275,2687,1993-04-25,Attack,2800000.0,4000000.0,2023-06-30,2022,1993,29,6,11,20,1,5513,8,2,6,0,1505,1,9,13,0,3473,5,62,362.40161290322584,7,7,0,1968,4,34,208.73823529411766,1,752.3820339593012,20.717006074792106
280701,2687,1995-11-20,Attack,4000000.0,11000000.0,2026-06-30,2022,1995,27,10,48,26,1,15407,37,1,0,0,564,0,15,4,0,4273,8,63,446.6825396825397,10,3,0,3123,8,41,328.86707317073177,1,998.9649567686153,27.50672151084262
281755,2687,1995-02-10,Attack,1200000.0,4000000.0,2025-06-30,2022,1995,27,6,4,26,1,4099,9,2,10,0,1665,3,2,15,0,2602,6,52,271.75384615384615,0,5,0,937,3,20,100.885,1,508.5602136752137,14.003318208787652
89733,2687,1992-10-15,Attack,5000000.0,7500000.0,2025-06-30,2022,1992,30,6,10,4,0,5815,3,2,0,0,1859,1,9,2,0,3769,3,58,392.54827586206903,7,2,0,1910,2,26,203.44615384615383,1,792.3085676392574,21.81639202961115
307519,2687,1997-03-16,Midfield,2000000.0,5000000.0,2026-06-30,2022,1997,25,5,0,21,0,5535,0,0,7,0,1714,0,0,11,0,2570,0,42,265.6690476190476,0,4,0,856,0,15,92.20666666666668,1,490.7502380952381,13.512916583511453
247250,2687,1991-05-01,Midfield,2000000.0,10000000.0,2024-06-30,2022,1991,31,6,10,49,0,9180,4,2,13,0,1751,0,3,23,0,3240,0,49,332.51224489795914,1,10,0,1489,0,23,156.32391304347829,1,655.1309900678364,18.03917702499805
225462,2687,1987-12-06,Midfield,400000.0,800000.0,2025-06-30,2022,1987,35,6,1,19,0,3842,0,0,5,0,732,0,1,9,0,1713,0,38,178.40789473684214,1,4,0,981,0,15,105.69000000000001,1,373.33612781954895,10.279893031570362
254037,2687,1993-04-23,Defender,1500000.0,2000000.0,2023-06-30,2022,1993,29,4,0,7,2,5376,3,0,2,2,1048,1,0,5,2,3786,3,57,389.3921052631579,0,3,0,2738,2,37,284.34999999999997,1,868.4657441016334,23.913396764170514
197135,2687,1992-06-24,Defender,2500000.0,15000000.0,2025-06-30,2022,1992,30,9,2,52,1,15415,13,0,4,0,639,1,0,14,0,3174,4,55,325.5709090909091,0,5,0,1585,2,28,165.91071428571428,1,654.3270779220779,18.017041125872932
520947,2687,1998-05-05,Defender,1500000.0,5000000.0,2025-06-30,2022,1998,24,3,1,2,0,1235,1,0,2,0,775,1,1,2,0,1106,1,22,117.47727272727275,1,0,0,331,0,8,38.0875,1,214.32840909090913,5.9015802514192925
311044,2687,1992-01-05,Defender,4000000.0,6000000.0,2023-06-30,2022,1992,30,4,2,17,0,7836,9,0,6,0,3058,5,2,12,0,5970,8,72,610.3916666666667,2,6,0,2912,3,35,301.91999999999996,1,1217.5341666666666,33.525073152484
67089,2687,1989-11-26,Defender,800000.0,2000000.0,2024-06-30,2022,1989,33,7,6,42,0,8073,5,0,3,0,487,1,3,15,0,2495,2,35,256.7285714285714,3,12,0,2008,1,26,208.37307692307692,1,593.5083583083582,16.342384200496817
495625,2687,2000-03-05,Defender,3000000.0,3000000.0,2026-06-30,2022,2000,22,2,1,6,0,3070,0,1,6,0,2341,0,1,6,0,3070,0,40,317.225,0,0,0,729,0,10,81.19000000000001,1,557.0456818181818,15.33837632118185
252667,2687,1993-08-12,Defender,2500000.0,3000000.0,2024-06-30,2022,1993,29,4,0,23,0,5782,3,0,7,0,1469,0,0,18,0,4388,3,61,447.8934426229509,0,11,0,2919,3,39,300.8346153846154,1,972.7023655259383,26.783575239723987
62945,2687,1989-04-14,Defender,1000000.0,3500000.0,2025-06-30,2022,1989,33,7,1,31,0,13011,2,0,7,0,2715,0,0,8,0,3255,0,37,335.9972972972973,0,1,0,540,0,6,63.35,1,567.3883701883701,15.623164537970213
555837,1186,2002-03-05,Attack,350000.0,350000.0,2023-06-30,2022,2002,20,2,0,1,1,821,0,0,1,0,702,0,0,1,1,821,0,26,87.7076923076923,0,0,1,80,0,4,10.3,1,141.88153846153847,3.9067396103819534
175639,244,1992-09-25,Defender,15000000.0,15000000.0,2025-06-30,2022,1992,30,4,9,7,0,7538,26,1,2,0,1618,8,9,7,0,6335,24,80,650.5187500000001,5,5,0,3164,12,40,328.51000000000005,1,1304.3147916666667,35.91459689727415
129096,1186,1993-07-29,Defender,600000.0,5000000.0,2023-06-30,2022,1993,29,9,2,32,1,9451,0,0,2,1,632,0,0,6,1,1353,0,23,141.6826086956522,0,4,0,720,0,12,78.2,1,290.7859820089955,8.00685646897121
343773,1186,1995-05-30,Defender,600000.0,800000.0,2023-06-30,2022,1995,27,3,0,6,0,3263,1,0,1,0,1729,0,0,1,0,2124,0,26,222.91923076923078,0,0,0,395,0,5,47.9,1,382.3010683760684,10.52674465692378
317740,202,1999-02-13,Attack,1800000.0,4000000.0,2026-06-30,2022,1999,23,3,4,0,0,2245,5,2,0,0,791,2,3,0,0,2009,5,41,212.05,0,0,0,523,1,16,57.41875,1,375.5198369565218,10.34002194668836
645173,317,2002-05-25,Attack,800000.0,1100000.0,2023-06-30,2022,2002,20,3,5,4,0,1218,3,2,0,0,576,0,5,3,0,1067,2,40,115.2175,3,3,0,491,2,17,54.93823529411765,1,227.79448529411766,6.272371644506405
311489,467,1997-09-01,Attack,2000000.0,8000000.0,2023-06-30,2022,1997,25,7,29,5,0,6407,7,2,0,0,723,1,2,0,0,1350,1,31,143.3048387096774,0,0,0,387,0,13,42.97692307692308,1,257.99018114143917,7.10381682270875
523318,200,1999-08-02,Attack,3000000.0,3000000.0,2025-06-30,2022,1999,23,7,39,6,0,7906,12,11,0,0,1798,1,24,3,0,4650,4,65,486.70384615384614,13,3,0,2852,3,36,301.22222222222223,1,1031.338861018209,28.39814414021371
481117,200,2000-03-07,Attack,1400000.0,1400000.0,2024-06-30,2022,2000,22,6,6,9,0,5215,12,0,4,0,1339,4,3,7,0,3232,9,54,337.3851851851852,3,3,0,1893,5,30,200.61,1,706.7423232323232,19.460306523625384
96167,200,1993-08-06,Attack,1500000.0,10000000.0,2023-06-30,2022,1993,29,9,25,13,0,9884,29,0,0,0,118,2,4,4,0,1254,5,24,135.275,4,4,0,1136,3,20,123.03,1,326.00456896551725,8.976608067217537
190222,200,1993-03-24,Attack,1400000.0,3000000.0,2023-06-30,2022,1993,29,10,64,18,1,18856,25,8,4,0,1725,2,20,6,0,3792,5,59,398.4771186440678,12,2,0,2067,3,35,220.3557142857143,1,818.1403577690573,22.52767609659722
326701,200,1996-06-29,Attack,3800000.0,7000000.0,2025-06-30,2022,1996,26,9,36,8,0,13511,19,3,0,0,567,0,12,1,0,3044,5,42,320.64761904761906,9,1,0,2477,5,33,262.40606060606063,1,743.44671994672,20.470970222892916
488296,200,2003-07-14,Midfield,250000.0,250000.0,2025-06-30,2022,2003,19,2,0,0,0,192,0,0,0,0,184,0,0,0,0,192,0,7,22.642857142857146,0,0,0,8,0,1,1.7000000000000002,1,35.68533834586467,0.9826037012099639
406609,200,2001-04-05,Midfield,4000000.0,4300000.0,2023-06-30,2022,2001,21,4,2,9,0,3688,8,1,2,0,627,3,2,6,0,2273,6,46,237.7413043478261,1,2,0,978,2,21,104.90714285714286,1,461.5571946169772,12.709079660534748
369552,200,1998-05-03,Midfield,1500000.0,1500000.0,2027-06-30,2022,1998,24,3,9,8,0,4596,5,0,3,0,983,1,9,8,0,4214,5,52,436.1038461538462,6,0,0,1688,1,20,180.39000000000001,1,834.5707692307692,22.980091118088854
404383,467,1998-04-25,Attack,650000.0,900000.0,2025-06-30,2022,1998,24,3,14,2,0,1973,5,4,2,0,480,2,11,2,0,1743,5,41,187.10121951219512,7,0,0,1003,2,20,109.915,1,390.59182926829266,10.755032595785103
268113,200,1994-07-31,Defender,2800000.0,5000000.0,2025-06-30,2022,1994,28,10,13,30,0,15014,27,2,2,0,701,1,2,2,0,921,2,20,98.50500000000001,0,0,0,220,1,9,25.444444444444443,1,173.27337301587303,4.771120733012797
288449,200,1995-09-02,Defender,1000000.0,1250000.0,2023-06-30,2022,1995,27,7,9,13,0,14049,13,0,1,0,909,0,1,3,0,3887,3,53,400.93396226415103,1,2,0,2978,3,37,309.39864864864865,1,910.8514438967271,25.080496403057918
93081,200,1989-08-03,Defender,800000.0,4000000.0,2024-06-30,2022,1989,33,10,14,38,1,21626,9,0,0,0,458,0,0,5,0,3512,0,45,362.2544444444445,0,4,0,1524,0,22,160.52727272727273,1,703.9695454545455,19.383957472912435
128042,200,1989-08-12,Defender,400000.0,1500000.0,2023-06-30,2022,1989,33,10,10,43,1,17665,10,0,6,0,2039,1,2,16,0,4125,1,55,421.7,2,10,0,2086,0,30,216.15333333333336,1,848.7639393939394,23.37090320452799
187105,200,1992-10-15,Defender,1500000.0,3500000.0,2024-06-30,2022,1992,30,9,9,20,0,11492,4,1,2,0,1819,0,3,4,0,3322,2,49,343.22959183673476,2,2,0,1503,2,27,158.36666666666667,1,673.2710544217688,18.538667717831192
458734,200,2000-01-03,Defender,800000.0,1200000.0,2024-06-30,2022,2000,22,3,0,2,0,2443,0,0,0,0,191,0,0,1,0,1301,0,16,139.58124999999998,0,1,0,1110,0,13,120.58846153846153,1,329.98760926573425,9.086281964747368
524925,200,1999-04-14,Defender,3000000.0,4500000.0,2023-06-30,2022,1999,23,5,2,14,0,5042,1,1,2,0,1015,0,2,13,0,3703,1,50,379.656,0,6,0,1230,0,20,129.65,1,699.1774782608696,19.25200684054584
134999,200,1989-04-04,Attack,1000000.0,7500000.0,2024-06-30,2022,1989,33,10,66,36,0,23981,62,0,2,0,821,2,8,11,0,5119,13,72,531.3097222222223,8,8,0,3730,8,46,389.70869565217396,1,1186.7338850461133,32.67698057100587
354814,3522,1996-08-18,Attack,3500000.0,4000000.0,2024-06-30,2022,1996,26,5,25,12,0,4857,6,9,4,0,1620,0,15,11,0,3630,3,53,379.8490566037736,6,7,0,2010,3,29,213.03103448275863,1,782.8430809268806,21.555757754907322
241076,3522,1994-01-11,Attack,2500000.0,2500000.0,2025-06-30,2022,1994,28,4,12,19,0,7722,7,3,8,0,2618,1,10,16,0,6039,3,75,622.402,7,8,0,3421,2,43,356.5558139534884,1,1290.1873853820598,35.52559563380819
539134,3522,2001-10-11,Attack,2000000.0,2000000.0,2023-06-30,2022,2001,21,4,3,2,0,826,0,2,0,0,174,0,3,1,0,428,0,21,47.788095238095245,1,1,0,153,0,10,18.080000000000002,1,89.8002380952381,2.472669460681805
203842,3522,1996-02-14,Attack,2000000.0,6000000.0,2023-06-30,2022,1996,26,10,31,19,0,12017,13,0,3,0,796,2,1,5,0,1738,4,35,183.3157142857143,1,2,0,942,2,14,103.02857142857144,1,378.07906593406597,10.410490883852582
587458,3522,1998-11-14,Attack,3500000.0,3500000.0,2026-06-30,2022,1998,24,5,5,17,1,5407,4,3,5,1,2151,1,3,9,1,3358,3,61,348.5049180327869,0,4,0,1207,2,26,128.2423076923077,1,651.0413514081547,17.926567918012235
257751,3522,1996-11-05,Midfield,7500000.0,7500000.0,2025-06-30,2022,1996,26,4,6,17,1,4949,14,3,8,0,1807,5,6,15,1,4129,11,58,427.06896551724145,3,7,1,2322,6,33,243.28636363636366,1,883.9205811429952,24.338949127756237
96806,3522,1991-12-05,Midfield,500000.0,2500000.0,2024-06-30,2022,1991,31,8,3,30,2,10145,5,0,1,0,552,1,1,4,0,1153,1,27,122.07037037037038,1,3,0,601,0,13,65.72307692307693,1,248.88024538185834,6.852972722300034
131731,3522,1991-08-07,Midfield,1300000.0,4000000.0,2024-06-30,2022,1991,31,7,7,33,0,8940,5,0,2,0,1259,1,1,3,0,1660,1,30,174.48333333333332,1,1,0,401,0,12,44.64166666666667,1,306.4118279569892,8.43711760070613
49275,3522,1989-07-28,Midfield,800000.0,5000000.0,2024-06-30,2022,1989,33,10,10,56,0,16485,11,0,3,0,551,1,1,19,0,3462,1,57,355.52368421052637,1,10,0,2207,0,34,229.24117647058827,1,762.5873088469838,20.9980105808812
496745,3522,2000-05-13,Defender,2500000.0,2500000.0,2026-06-30,2022,2000,22,3,6,15,0,3752,4,1,4,0,1060,2,6,15,0,3328,4,46,341.58478260869566,5,7,0,1835,1,25,191.94,1,704.3444466403162,19.394280460161596
344072,3522,1998-02-08,Defender,3500000.0,7000000.0,2026-06-30,2022,1998,24,8,2,24,2,13269,6,1,10,0,1935,1,1,12,1,3189,2,42,327.64285714285717,0,2,1,1254,1,16,134.1375,1,625.6684523809525,17.227919519252
268178,3522,1995-06-17,Defender,3000000.0,4000000.0,2025-06-30,2022,1995,27,6,3,16,0,7765,15,1,2,0,2104,4,2,8,0,3881,8,55,399.55636363636364,1,6,0,1777,4,26,186.08461538461538,1,785.4636052836054,21.62791447392375
256361,3522,1996-06-20,Attack,4000000.0,5000000.0,2025-06-30,2022,1996,26,8,31,4,0,9065,18,7,2,0,1672,5,16,2,0,3328,8,61,351.05573770491804,9,0,0,1656,3,33,177.36818181818185,1,704.0133268370973,19.385163002985394
440953,306,2001-02-26,Attack,450000.0,2500000.0,2023-06-30,2022,2001,21,4,0,5,0,842,1,0,2,0,191,1,0,3,0,368,1,20,40.74000000000001,0,1,0,177,0,11,20.35909090909091,1,81.50718614718616,2.2443184370904414
258519,200,1997-05-20,Defender,2000000.0,2000000.0,2024-06-30,2022,1997,25,10,6,11,0,14851,10,1,1,0,1446,0,3,3,0,4077,6,57,420.5526315789474,2,2,0,2631,6,36,274.20833333333337,1,905.1172807017545,24.92260494847472
439292,306,2000-02-06,Attack,3000000.0,3000000.0,2023-06-30,2022,2000,22,5,15,3,0,3077,2,12,3,0,2220,2,12,3,0,2260,2,33,240.09848484848484,0,0,0,40,0,5,5.3,1,365.4931818181818,10.063935774989488
593415,306,2001-09-17,Attack,300000.0,300000.0,2023-06-30,2022,2001,21,4,4,1,0,2087,1,3,0,0,724,0,4,0,0,1235,1,42,132.0904761904762,1,0,0,511,1,25,56.193999999999996,1,254.36780952380954,7.004074017298212
56331,200,1989-05-31,Attack,1800000.0,22000000.0,2023-06-30,2022,1989,33,10,157,19,0,20072,31,6,2,0,940,1,26,3,0,3329,3,57,352.840350877193,15,1,0,1968,2,36,210.81666666666666,1,740.1377990430622,20.37985835236971
324957,306,1995-03-18,Attack,1500000.0,1500000.0,2024-06-30,2022,1995,27,4,6,7,1,5436,3,1,3,1,1744,1,6,5,1,5165,3,68,533.0955882352941,5,2,0,3421,2,42,356.3452380952381,1,1156.018250077809,31.83121875385982
178219,306,1995-02-09,Midfield,1500000.0,1500000.0,2024-06-30,2022,1995,27,10,11,31,0,12900,18,1,8,0,2322,6,4,8,0,2561,8,30,269.0366666666667,3,0,0,149,1,2,23.25,1,426.87907407407414,11.754209924784838
274373,306,1997-05-08,Defender,700000.0,700000.0,2024-06-30,2022,1997,25,3,1,8,0,3877,5,0,2,0,1327,0,1,7,0,3656,4,54,376.47037037037035,1,5,0,2329,4,33,242.45757575757577,1,807.1871313131313,22.226076578288854
485586,306,2002-02-02,Defender,350000.0,350000.0,2024-06-30,2022,2002,20,3,1,3,1,987,1,0,2,0,555,1,0,2,1,846,1,14,91.34285714285716,0,0,1,291,0,4,36.475,1,173.51928571428573,4.777891993671527
590775,306,2002-01-28,Midfield,50000.0,50000.0,2024-06-30,2022,2002,20,2,0,0,0,74,0,0,0,0,69,0,0,0,0,74,0,3,10.166666666666668,0,0,0,5,0,1,1.1,1,16.37,0.4507515785028591
261546,306,1994-05-13,Defender,750000.0,2500000.0,2023-06-30,2022,1994,28,7,2,20,0,8372,2,1,1,0,838,0,1,3,0,900,0,13,97.52307692307691,0,2,0,62,0,1,12.0,1,158.33461538461538,4.3597787303762034
248395,306,1996-01-30,Defender,2500000.0,2500000.0,2026-06-30,2022,1996,26,5,3,5,1,5221,1,1,2,0,1256,1,2,4,0,3001,1,35,311.37428571428575,1,2,0,1745,0,21,184.45952380952383,1,651.5594139194139,17.940832884091236
256718,306,1994-07-28,Defender,1000000.0,5500000.0,2025-06-30,2022,1994,28,10,7,27,1,16817,3,1,5,0,2639,0,1,7,0,5210,0,61,533.9409836065573,0,2,0,2571,0,31,267.99354838709684,1,1068.9764523683614,29.43450356062463
308265,306,1995-05-15,Midfield,900000.0,900000.0,2024-06-30,2022,1995,27,7,6,7,0,7200,10,2,4,0,2251,5,3,4,0,3818,7,53,395.9037735849057,1,0,0,1567,2,21,166.9119047619048,1,760.8194169911153,20.949331286766657
292772,3522,1998-08-13,Defender,3800000.0,4000000.0,2026-06-30,2022,1998,24,6,3,19,1,7658,0,0,5,1,2950,0,1,10,1,4570,0,52,468.23846153846154,1,5,0,1620,0,18,171.60000000000002,1,874.0076923076923,24.065995536428435
392771,3522,2000-09-14,Defender,9000000.0,15000000.0,2023-06-30,2022,2000,22,7,0,24,1,7067,4,0,3,0,927,1,0,20,1,4874,4,59,496.66101694915255,0,10,1,2404,2,30,248.81333333333333,1,993.8684951206986,27.366389309707756
197470,3522,1994-05-05,Defender,2500000.0,25000000.0,2023-06-30,2022,1994,28,8,11,30,0,11252,5,0,2,0,688,1,1,11,0,3689,2,51,378.7333333333334,1,5,0,1561,1,25,163.74400000000003,1,731.901142857143,20.153060198589113
487474,610,2002-12-14,Attack,8000000.0,8000000.0,2027-06-30,2022,2002,20,3,3,8,0,1321,5,1,3,0,110,1,3,7,0,893,4,53,97.83490566037736,0,2,0,490,1,30,53.78333333333333,1,200.56569182389939,5.522620780888248
36139,610,1988-11-20,Attack,7000000.0,25000000.0,2024-06-30,2022,1988,34,10,124,33,0,29894,139,11,7,0,3595,20,28,7,0,8019,51,95,840.641052631579,17,0,0,4424,31,54,468.8425925925926,1,1729.8629950693728,47.63216100312788
284165,610,1997-10-08,Attack,27000000.0,35000000.0,2027-06-30,2022,1997,25,10,49,26,0,15213,50,11,1,0,1687,3,15,4,0,3120,8,65,329.6,1,2,0,1133,5,25,121.78200000000001,1,616.2620000000001,16.968910767949232
288067,306,1998-05-02,Midfield,1200000.0,1500000.0,2025-06-30,2022,1998,24,5,11,8,0,8585,12,2,1,0,1126,2,5,3,0,4435,6,66,458.61969696969703,3,1,0,2114,4,38,222.06315789473686,1,910.034370015949,25.057998092641657
